simulation_id,claim_id,accident_year,report_year,payment_sequence,development_year,payment_calendar_year,real_payment,inflation_scenario,inflation_rate,inflation_index,nominal_gross_payment
1,S0001_C000150,2012,2012,10,10,2021,147145.98064045375,stable,0.04,1.5394540563150785,226524.47676740654
1,S0001_C000151,2012,2012,1,1,2012,77904.22894557255,stable,0.04,1.0816000000000001,84261.21402753128
1,S0001_C000151,2012,2012,2,2,2013,389521.1447278628,stable,0.04,1.124864,438158.3129431627
1,S0001_C000151,2012,2012,3,3,2014,370045.08749146963,stable,0.04,1.1698585600000002,432900.41318784474
1,S0001_C000151,2012,2012,4,4,2015,272664.80130950396,stable,0.04,1.2166529024000003,331738.4218955274
1,S0001_C000151,2012,2012,5,5,2016,175284.51512753824,stable,0.04,1.2653190184960004,221790.830638724
1,S0001_C000151,2012,2012,6,6,2017,136332.40065475198,stable,0.04,1.3159317792358405,179404.13856110125
1,S0001_C000151,2012,2012,7,7,2018,116856.34341835883,stable,0.04,1.368569050405274,159925.97494589593
1,S0001_C000151,2012,2012,8,8,2019,97380.2861819657,stable,0.04,1.4233118124214852,138602.51161977652
1,S0001_C000151,2012,2012,9,9,2020,116856.34341835883,stable,0.04,1.4802442849183446,172975.93450148107
1,S0001_C000151,2012,2012,10,10,2021,194760.57236393122,stable,0.04,1.5394540563150785,299824.9531359003
1,S0001_C000152,2012,2014,1,3,2014,120301.15199964664,stable,0.04,1.1698585600000002,140735.33244464776
1,S0001_C000152,2012,2014,2,4,2015,601505.7599982332,stable,0.04,1.2166529024000003,731823.7287121684
1,S0001_C000152,2012,2014,3,5,2016,571430.4719983215,stable,0.04,1.2653190184960004,723041.8439676224
1,S0001_C000152,2012,2014,4,6,2017,421054.03199876327,stable,0.04,1.3159317792358405,554078.381482557
1,S0001_C000152,2012,2014,5,7,2018,270677.5919992049,stable,0.04,1.368569050405274,370440.97504833806
1,S0001_C000152,2012,2014,6,8,2019,210527.01599938163,stable,0.04,1.4233118124214852,299645.5887057669
1,S0001_C000152,2012,2014,7,9,2020,180451.72799946993,stable,0.04,1.4802442849183446,267112.639074855
1,S0001_C000152,2012,2014,8,10,2021,150376.4399995583,stable,0.04,1.5394540563150785,231497.62053154103
1,S0001_C000152,2012,2014,9,11,2022,180451.72799946993,stable,0.04,1.6010322185676817,288909.0304233632
1,S0001_C000152,2012,2014,10,12,2023,300752.8799991165,stable,0.04,1.665073507310389,500775.6527338295
1,S0001_C000153,2013,2013,1,1,2013,48895.860937992875,stable,0.04,1.124864,55001.19371815442
1,S0001_C000153,2013,2013,2,2,2014,244479.3046899644,stable,0.04,1.1698585600000002,286006.20733440307
1,S0001_C000153,2013,2013,3,3,2015,232255.33945546616,stable,0.04,1.2166529024000003,282574.13284639025
1,S0001_C000153,2013,2013,4,4,2016,171135.51328297507,stable,0.04,1.2653190184960004,216541.01969702324
1,S0001_C000153,2013,2013,5,5,2017,110015.68711048397,stable,0.04,1.3159317792358405,144773.1388831527
1,S0001_C000153,2013,2013,6,6,2018,85567.75664148753,stable,0.04,1.368569050405274,117105.38345215018
1,S0001_C000153,2013,2013,7,7,2019,73343.79140698932,stable,0.04,1.4233118124214852,104391.08467734531
1,S0001_C000153,2013,2013,8,8,2020,61119.8261724911,stable,0.04,1.4802442849183446,90472.2733870326
1,S0001_C000153,2013,2013,9,9,2021,73343.79140698932,stable,0.04,1.5394540563150785,112909.3971870167
1,S0001_C000153,2013,2013,10,10,2022,122239.65234498214,stable,0.04,1.6010322185676817,195709.62179082888
1,S0001_C000154,2013,2017,1,5,2017,48229.59121482063,stable,0.04,1.3159317792358405,63466.85177913618
1,S0001_C000154,2013,2017,2,6,2018,241147.95607410316,stable,0.04,1.368569050405274,330027.6292515081
1,S0001_C000154,2013,2017,3,7,2019,229090.558270398,stable,0.04,1.4233118124214852,326067.29770049005
1,S0001_C000154,2013,2017,4,8,2020,168803.56925187222,stable,0.04,1.4802442849183446,249870.51865890186
1,S0001_C000154,2013,2017,5,9,2021,108516.58023334641,stable,0.04,1.5394540563150785,167056.28961766578
1,S0001_C000154,2013,2017,6,10,2022,84401.78462593611,stable,0.04,1.6010322185676817,135129.97649073415
1,S0001_C000154,2013,2017,7,11,2023,72344.38682223094,stable,0.04,1.665073507310389,120458.72190031156
1,S0001_C000154,2013,2017,8,12,2024,60286.98901852579,stable,0.04,1.7316764476028046,104397.55898027003
1,S0001_C000154,2013,2017,9,13,2025,72344.38682223094,stable,0.04,1.8009435055069167,130288.15360737698
1,S0001_C000154,2013,2017,10,14,2026,120573.97803705162,stable,0.04,1.8729812457271935,225832.7995861202
1,S0001_C000155,2013,2013,1,1,2013,53214.08421773242,stable,0.04,1.124864,59858.60762949537
1,S0001_C000155,2013,2013,2,2,2014,266070.4210886621,stable,0.04,1.1698585600000002,311264.7596733759
1,S0001_C000155,2013,2013,3,3,2015,252766.90003422898,stable,0.04,1.2166529024000003,307529.58255729545
1,S0001_C000155,2013,2013,4,4,2016,186249.29476206348,stable,0.04,1.2653190184960004,235664.77484390643
1,S0001_C000155,2013,2013,5,5,2017,119731.68948989794,stable,0.04,1.3159317792358405,157558.73518135457
1,S0001_C000155,2013,2013,6,6,2018,93124.64738103174,stable,0.04,1.368569050405274,127447.5102355846
1,S0001_C000155,2013,2013,7,7,2019,79821.12632659862,stable,0.04,1.4233118124214852,113610.35198143541
1,S0001_C000155,2013,2013,8,8,2020,66517.60527216553,stable,0.04,1.4802442849183446,98462.30505057737
1,S0001_C000155,2013,2013,9,9,2021,79821.12632659862,stable,0.04,1.5394540563150785,122880.95670312055
1,S0001_C000155,2013,2013,10,10,2022,133035.210544331,stable,0.04,1.6010322185676817,212993.65828540892
1,S0001_C000156,2013,2013,1,1,2013,112944.3464318036,stable,0.04,1.124864,127047.02930466433
1,S0001_C000156,2013,2013,2,2,2014,564721.7321590179,stable,0.04,1.1698585600000002,660644.5523842545
1,S0001_C000156,2013,2013,3,3,2015,536485.6455510671,stable,0.04,1.2166529024000003,652716.8177556436
1,S0001_C000156,2013,2013,4,4,2016,395305.2125113126,stable,0.04,1.2653190184960004,500187.20350116695
1,S0001_C000156,2013,2013,5,5,2017,254124.77947155808,stable,0.04,1.3159317792358405,334410.873197923
1,S0001_C000156,2013,2013,6,6,2018,197652.6062556563,stable,0.04,1.368569050405274,270501.2396534311
1,S0001_C000156,2013,2013,7,7,2019,169416.51964770537,stable,0.04,1.4233118124214852,241132.53363391568
1,S0001_C000156,2013,2013,8,8,2020,141180.43303975448,stable,0.04,1.4802442849183446,208981.5291493936
1,S0001_C000156,2013,2013,9,9,2021,169416.51964770537,stable,0.04,1.5394540563150785,260808.94837844322
1,S0001_C000156,2013,2013,10,10,2022,282360.8660795088,stable,0.04,1.6010322185676817,452068.84385596804
1,S0001_C000157,2013,2015,1,3,2015,50458.235222421776,stable,0.04,1.2166529024000003,61390.15833334138
1,S0001_C000157,2013,2015,2,4,2016,252291.17611210886,stable,0.04,1.2653190184960004,319228.82333337516
1,S0001_C000157,2013,2015,3,5,2017,239676.6173065034,stable,0.04,1.3159317792358405,315398.0774533747
1,S0001_C000157,2013,2015,4,6,2018,176603.82327847622,stable,0.04,1.368569050405274,241694.52672216506
1,S0001_C000157,2013,2015,5,7,2019,113531.02925044899,stable,0.04,1.4233118124214852,161590.0550085332
1,S0001_C000157,2013,2015,6,8,2020,88301.91163923811,stable,0.04,1.4802442849183446,130708.40005134686
1,S0001_C000157,2013,2015,7,9,2021,75687.35283363266,stable,0.04,1.5394540563150785,116517.20233148635
1,S0001_C000157,2013,2015,8,10,2022,63072.794028027216,stable,0.04,1.6010322185676817,100981.57535395485
1,S0001_C000157,2013,2015,9,11,2023,75687.35283363266,stable,0.04,1.665073507310389,126025.00604173564
1,S0001_C000157,2013,2015,10,12,2024,126145.58805605443,stable,0.04,1.7316764476028046,218443.3438056751
1,S0001_C000158,2013,2014,1,2,2014,62328.47679167045,stable,0.04,1.1698585600000002,72915.50210649702
1,S0001_C000158,2013,2014,2,3,2015,311642.38395835226,stable,0.04,1.2166529024000003,379160.6109537846
1,S0001_C000158,2013,2014,3,4,2016,296060.2647604346,stable,0.04,1.2653190184960004,374610.68362233916
1,S0001_C000158,2013,2014,4,5,2017,218149.66877084662,stable,0.04,1.3159317792358405,287070.08176532947
1,S0001_C000158,2013,2014,5,6,2018,140239.07278125852,stable,0.04,1.368569050405274,191926.8546659631
1,S0001_C000158,2013,2014,6,7,2019,109074.83438542331,stable,0.04,1.4233118124214852,155247.5002186902
1,S0001_C000158,2013,2014,7,8,2020,93492.71518750567,stable,0.04,1.4802442849183446,138392.0573378038
1,S0001_C000158,2013,2014,8,9,2021,77910.59598958807,stable,0.04,1.5394540563150785,119939.78302609663
1,S0001_C000158,2013,2014,9,10,2022,93492.71518750567,stable,0.04,1.6010322185676817,149684.8492165686
1,S0001_C000158,2013,2014,10,11,2023,155821.19197917613,stable,0.04,1.665073507310389,259453.73864205225
1,S0001_C000159,2013,2015,1,3,2015,314527.63505204226,stable,0.04,1.2166529024000003,382670.9600710753
1,S0001_C000159,2013,2015,2,4,2016,1572638.1752602113,stable,0.04,1.2653190184960004,1989888.9923695917
1,S0001_C000159,2013,2015,3,5,2017,1494006.2664972008,stable,0.04,1.3159317792358405,1966010.3244611567
1,S0001_C000159,2013,2015,4,6,2018,1100846.722682148,stable,0.04,1.368569050405274,1506584.7539028653
1,S0001_C000159,2013,2015,5,7,2019,707687.178867095,stable,0.04,1.4233118124214852,1007259.5211807728
1,S0001_C000159,2013,2015,6,8,2020,550423.361341074,stable,0.04,1.4802442849183446,814761.0349106697
1,S0001_C000159,2013,2015,7,9,2021,471791.4525780634,stable,0.04,1.5394540563150785,726301.2654060827
1,S0001_C000159,2013,2015,8,10,2022,393159.54381505284,stable,0.04,1.6010322185676817,629461.0966852717
1,S0001_C000159,2013,2015,9,11,2023,471791.4525780634,stable,0.04,1.665073507310389,785567.4486632191
1,S0001_C000159,2013,2015,10,12,2024,786319.0876301052,stable,0.04,1.7316764476028046,1361650.244349579
1,S0001_C000160,2013,2014,1,2,2014,60625.99131411213,stable,0.04,1.1698585600000002,70923.83489729973
1,S0001_C000160,2013,2014,2,3,2015,303129.95657056064,stable,0.04,1.2166529024000003,368803.94146595866
1,S0001_C000160,2013,2014,3,4,2016,287973.4587420326,stable,0.04,1.2653190184960004,364378.2941683671
1,S0001_C000160,2013,2014,4,5,2017,212190.96959939247,stable,0.04,1.3159317792358405,279228.8401627067
1,S0001_C000160,2013,2014,5,6,2018,136408.48045675227,stable,0.04,1.368569050405274,186684.42456592384
1,S0001_C000160,2013,2014,6,7,2019,106095.48479969623,stable,0.04,1.4233118124214852,151006.9567599918
1,S0001_C000160,2013,2014,7,8,2020,90938.98697116818,stable,0.04,1.4802442849183446,134611.9157403355
1,S0001_C000160,2013,2014,8,9,2021,75782.48914264016,stable,0.04,1.5394540563150785,116663.66030829078
1,S0001_C000160,2013,2014,9,10,2022,90938.98697116818,stable,0.04,1.6010322185676817,145596.2480647469
1,S0001_C000160,2013,2014,10,11,2023,151564.9782852803,stable,0.04,1.665073507310389,252366.82997889462
1,S0001_C000161,2013,2013,1,1,2013,44609.71198634882,stable,0.04,1.124864,50179.859063812284
1,S0001_C000161,2013,2013,2,2,2014,223048.5599317441,stable,0.04,1.1698585600000002,260935.2671318239
1,S0001_C000161,2013,2013,3,3,2015,211896.13193515688,stable,0.04,1.2166529024000003,257804.043926242
1,S0001_C000161,2013,2013,4,4,2016,156133.99195222088,stable,0.04,1.2653190184960004,197559.30945084654
1,S0001_C000161,2013,2013,5,5,2017,100371.85196928483,stable,0.04,1.3159317792358405,132082.5097471374
1,S0001_C000161,2013,2013,6,6,2018,78066.99597611044,stable,0.04,1.368569050405274,106840.07455101782
1,S0001_C000161,2013,2013,7,7,2019,66914.56797952321,stable,0.04,1.4233118124214852,95240.29502833587
1,S0001_C000161,2013,2013,8,8,2020,55762.13998293602,stable,0.04,1.4802442849183446,82541.58902455776
1,S0001_C000161,2013,2013,9,9,2021,66914.56797952321,stable,0.04,1.5394540563150785,103011.90310264808
1,S0001_C000161,2013,2013,10,10,2022,111524.27996587195,stable,0.04,1.6010322185676817,178553.96537792322
1,S0001_C000162,2013,2013,1,1,2013,44197.5467853041,stable,0.04,1.124864,49716.22926710431
1,S0001_C000162,2013,2013,2,2,2014,220987.7339265205,stable,0.04,1.1698585600000002,258524.39218894247
1,S0001_C000162,2013,2013,3,3,2015,209938.3472301945,stable,0.04,1.2166529024000003,255422.0994826752
1,S0001_C000162,2013,2013,4,4,2016,154691.41374856437,stable,0.04,1.2653190184960004,195733.98781409216
1,S0001_C000162,2013,2013,5,5,2017,99444.48026693422,stable,0.04,1.3159317792358405,130862.15185285018
1,S0001_C000162,2013,2013,6,6,2018,77345.70687428219,stable,0.04,1.368569050405274,105852.94060986105
1,S0001_C000162,2013,2013,7,7,2019,66296.32017795615,stable,0.04,1.4233118124214852,94360.33562936184
1,S0001_C000162,2013,2013,8,8,2020,55246.93348163013,stable,0.04,1.4802442849183446,81778.95754544693
1,S0001_C000162,2013,2013,9,9,2021,66296.32017795615,stable,0.04,1.5394540563150785,102060.13901671777
1,S0001_C000162,2013,2013,10,10,2022,110493.86696326023,stable,0.04,1.6010322185676817,176904.24096231078
1,S0001_C000163,2013,2013,1,1,2013,44794.29725052906,stable,0.04,1.124864,50387.49238241912
1,S0001_C000163,2013,2013,2,2,2014,223971.48625264532,stable,0.04,1.1698585600000002,262014.9603885795
1,S0001_C000163,2013,2013,3,3,2015,212772.91194001306,stable,0.04,1.2166529024000003,258870.7808639166
1,S0001_C000163,2013,2013,4,4,2016,156780.04037685174,stable,0.04,1.2653190184960004,198376.76680940136
1,S0001_C000163,2013,2013,5,5,2017,100787.16881369038,stable,0.04,1.3159317792358405,132629.0383811426
1,S0001_C000163,2013,2013,6,6,2018,78390.02018842587,stable,0.04,1.368569050405274,107282.15549052427
1,S0001_C000163,2013,2013,7,7,2019,67191.4458757936,stable,0.04,1.4233118124214852,95634.3786086959
1,S0001_C000163,2013,2013,8,8,2020,55992.87156316133,stable,0.04,1.4802442849183446,82883.12812753646
1,S0001_C000163,2013,2013,9,9,2021,67191.4458757936,stable,0.04,1.5394540563150785,103438.1439031655
1,S0001_C000163,2013,2013,10,10,2022,111985.74312632263,stable,0.04,1.6010322185676817,179292.78276548683
1,S0001_C000164,2013,2013,1,1,2013,42768.47495464988,stable,0.04,1.124864,48108.71781138729
1,S0001_C000164,2013,2013,2,2,2014,213842.3747732494,stable,0.04,1.1698585600000002,250165.33261921394
1,S0001_C000164,2013,2013,3,3,2015,203150.25603458693,stable,0.04,1.2166529024000003,247163.34862778336
1,S0001_C000164,2013,2013,4,4,2016,149689.66234127458,stable,0.04,1.2653190184960004,189405.17663265928
1,S0001_C000164,2013,2013,5,5,2017,96229.06864796222,stable,0.04,1.3159317792358405,126630.88952012076
1,S0001_C000164,2013,2013,6,6,2018,74844.83117063729,stable,0.04,1.368569050405274,102430.31952294214
1,S0001_C000164,2013,2013,7,7,2019,64152.71243197482,stable,0.04,1.4233118124214852,91309.31340330842
1,S0001_C000164,2013,2013,8,8,2020,53460.59369331235,stable,0.04,1.4802442849183446,79134.7382828673
1,S0001_C000164,2013,2013,9,9,2021,64152.71243197482,stable,0.04,1.5394540563150785,98760.1533770184
1,S0001_C000164,2013,2013,10,10,2022,106921.18738662475,stable,0.04,1.6010322185676817,171184.26585349865
1,S0001_C000165,2013,2013,1,1,2013,41065.294758725584,stable,0.04,1.124864,46192.8717234791
1,S0001_C000165,2013,2013,2,2,2014,205326.47379362793,stable,0.04,1.1698585600000002,240202.93296209135
1,S0001_C000165,2013,2013,3,3,2015,195060.15010394654,stable,0.04,1.2166529024000003,237320.4977665463
1,S0001_C000165,2013,2013,4,4,2016,143728.53165553955,stable,0.04,1.2653190184960004,181862.44460425864
1,S0001_C000165,2013,2013,5,5,2017,92396.91320713256,stable,0.04,1.3159317792358405,121588.03439256147
1,S0001_C000165,2013,2013,6,6,2018,71864.26582776978,stable,0.04,1.368569050405274,98351.21004198307
1,S0001_C000165,2013,2013,7,7,2019,61597.94213808837,stable,0.04,1.4233118124214852,87673.07866599633
1,S0001_C000165,2013,2013,8,8,2020,51331.61844840698,stable,0.04,1.4802442849183446,75983.3348438635
1,S0001_C000165,2013,2013,9,9,2021,61597.94213808837,stable,0.04,1.5394540563150785,94827.20188514164
1,S0001_C000165,2013,2013,10,10,2022,102663.23689681396,stable,0.04,1.6010322185676817,164367.14993424554
1,S0001_C000166,2013,2013,1,1,2013,41067.1816528078,stable,0.04,1.124864,46194.994222703994
1,S0001_C000166,2013,2013,2,2,2014,205335.90826403897,stable,0.04,1.1698585600000002,240213.96995806077
1,S0001_C000166,2013,2013,3,3,2015,195069.11285083703,stable,0.04,1.2166529024000003,237331.40231856407
1,S0001_C000166,2013,2013,4,4,2016,143735.1357848273,stable,0.04,1.2653190184960004,181870.800934647
1,S0001_C000166,2013,2013,5,5,2017,92401.15871881753,stable,0.04,1.3159317792358405,121593.62119630685
1,S0001_C000166,2013,2013,6,6,2018,71867.56789241364,stable,0.04,1.368569050405274,98355.72914545711
1,S0001_C000166,2013,2013,7,7,2019,61600.772479211686,stable,0.04,1.4233118124214852,87677.10712395034
1,S0001_C000166,2013,2013,8,8,2020,51333.97706600974,stable,0.04,1.4802442849183446,75986.8261740903
1,S0001_C000166,2013,2013,9,9,2021,61600.772479211686,stable,0.04,1.5394540563150785,94831.55906526468
1,S0001_C000166,2013,2013,10,10,2022,102667.95413201943,stable,0.04,1.6010322185676817,164374.70237979206
1,S0001_C000167,2013,2013,1,1,2013,59988.772690863916,stable,0.04,1.124864,67479.21080413595
1,S0001_C000167,2013,2013,2,2,2014,299943.8634543196,stable,0.04,1.1698585600000002,350891.89618150704
1,S0001_C000167,2013,2013,3,3,2015,284946.6702816036,stable,0.04,1.2166529024000003,346681.19342732895
1,S0001_C000167,2013,2013,4,4,2016,209960.70441802373,stable,0.04,1.2653190184960004,265667.2724369426
1,S0001_C000167,2013,2013,5,5,2017,134974.73855444381,stable,0.04,1.3159317792358405,177617.54785784165
1,S0001_C000167,2013,2013,6,6,2018,104980.35220901186,stable,0.04,1.368569050405274,143672.8609338986
1,S0001_C000167,2013,2013,7,7,2019,89983.15903629587,stable,0.04,1.4233118124214852,128074.093175361
1,S0001_C000167,2013,2013,8,8,2020,74985.9658635799,stable,0.04,1.4802442849183446,110997.54741864622
1,S0001_C000167,2013,2013,9,9,2021,89983.15903629587,stable,0.04,1.5394540563150785,138524.9391784705
1,S0001_C000167,2013,2013,10,10,2022,149971.93172715977,stable,0.04,1.6010322185676817,240109.8945760155
1,S0001_C000168,2013,2013,1,1,2013,98665.74067497985,stable,0.04,1.124864,110985.53971862055
1,S0001_C000168,2013,2013,2,2,2014,493328.7033748993,stable,0.04,1.1698585600000002,577124.8065368269
1,S0001_C000168,2013,2013,3,3,2015,468662.2682061543,stable,0.04,1.2166529024000003,570199.308858385
1,S0001_C000168,2013,2013,4,4,2016,345330.09236242954,stable,0.04,1.2653190184960004,436952.7335251625
1,S0001_C000168,2013,2013,5,5,2017,221997.91651870467,stable,0.04,1.3159317792358405,292134.11327110865
1,S0001_C000168,2013,2013,6,6,2018,172665.04618121477,stable,0.04,1.368569050405274,236304.0382904079
1,S0001_C000168,2013,2013,7,7,2019,147998.61101246977,stable,0.04,1.4233118124214852,210648.17127602073
1,S0001_C000168,2013,2013,8,8,2020,123332.17584372482,stable,0.04,1.4802442849183446,182561.74843921798
1,S0001_C000168,2013,2013,9,9,2021,147998.61101246977,stable,0.04,1.5394540563150785,227837.06205214403
1,S0001_C000168,2013,2013,10,10,2022,246664.3516874495,stable,0.04,1.6010322185676817,394917.57422371616
1,S0001_C000169,2013,2013,1,1,2013,42385.260780826306,stable,0.04,1.124864,47677.653982963406
1,S0001_C000169,2013,2013,2,2,2014,211926.30390413152,stable,0.04,1.1698585600000002,247923.8007114097
1,S0001_C000169,2013,2013,3,3,2015,201329.98870892494,stable,0.04,1.2166529024000003,244948.7151028728
1,S0001_C000169,2013,2013,4,4,2016,148348.4127328921,stable,0.04,1.2653190184960004,187708.06799462257
1,S0001_C000169,2013,2013,5,5,2017,95366.83675685918,stable,0.04,1.3159317792358405,125496.25117354764
1,S0001_C000169,2013,2013,6,6,2018,74174.20636644604,stable,0.04,1.368569050405274,101512.52317149189
1,S0001_C000169,2013,2013,7,7,2019,63577.891171239455,stable,0.04,1.4233118124214852,90491.16351287276
1,S0001_C000169,2013,2013,8,8,2020,52981.57597603288,stable,0.04,1.4802442849183446,78425.67504448973
1,S0001_C000169,2013,2013,9,9,2021,63577.891171239455,stable,0.04,1.5394540563150785,97875.2424555232
1,S0001_C000169,2013,2013,10,10,2022,105963.15195206576,stable,0.04,1.6010322185676817,169650.4202562402
1,S0001_C000170,2013,2013,1,1,2013,49171.83055652397,stable,0.04,1.124864,55311.62200713379
1,S0001_C000170,2013,2013,2,2,2014,245859.15278261984,stable,0.04,1.1698585600000002,287620.4344370957
1,S0001_C000170,2013,2013,3,3,2015,233566.19514348885,stable,0.04,1.2166529024000003,284168.9892238506
1,S0001_C000170,2013,2013,4,4,2016,172101.4069478339,stable,0.04,1.2653190184960004,217763.18332101393
1,S0001_C000170,2013,2013,5,5,2017,110636.61875217893,stable,0.04,1.3159317792358405,145590.24256319218
1,S0001_C000170,2013,2013,6,6,2018,86050.70347391695,stable,0.04,1.368569050405274,117766.32954000434
1,S0001_C000170,2013,2013,7,7,2019,73757.74583478595,stable,0.04,1.4233118124214852,104980.27090423244
1,S0001_C000170,2013,2013,8,8,2020,61464.78819565496,stable,0.04,1.4802442849183446,90982.90145033479
1,S0001_C000170,2013,2013,9,9,2021,73757.74583478595,stable,0.04,1.5394540563150785,113546.66101001782
1,S0001_C000170,2013,2013,10,10,2022,122929.57639130997,stable,0.04,1.6010322185676817,196814.2124173643
1,S0001_C000171,2013,2013,1,1,2013,184793.63080826032,stable,0.04,1.124864,207867.70272550295
1,S0001_C000171,2013,2013,2,2,2014,923968.1540413017,stable,0.04,1.1698585600000002,1080912.0541726155
1,S0001_C000171,2013,2013,3,3,2015,877769.7463392366,stable,0.04,1.2166529024000003,1067941.1095225443
1,S0001_C000171,2013,2013,4,4,2016,646777.7078289113,stable,0.04,1.2653190184960004,818380.1344551708
1,S0001_C000171,2013,2013,5,5,2017,415785.6693185857,stable,0.04,1.3159317792358405,547145.5756071713
1,S0001_C000171,2013,2013,6,6,2018,323388.8539144556,stable,0.04,1.368569050405274,442579.97671335645
1,S0001_C000171,2013,2013,7,7,2019,277190.4462123905,stable,0.04,1.4233118124214852,394528.4363844777
1,S0001_C000171,2013,2013,8,8,2020,230992.03851032542,stable,0.04,1.4802442849183446,341924.6448665474
1,S0001_C000171,2013,2013,9,9,2021,277190.4462123905,stable,0.04,1.5394540563150785,426721.95679345116
1,S0001_C000171,2013,2013,10,10,2022,461984.07702065073,stable,0.04,1.6010322185676817,739651.3917753152
1,S0001_C000172,2013,2014,1,2,2014,47037.298895449036,stable,0.04,1.1698585600000002,55026.98675211961
1,S0001_C000172,2013,2014,2,3,2015,235186.49447724517,stable,0.04,1.2166529024000003,286140.331111022
1,S0001_C000172,2013,2014,3,4,2016,223427.1697533829,stable,0.04,1.2653190184960004,282706.64713768975
1,S0001_C000172,2013,2014,4,5,2017,164630.54613407163,stable,0.04,1.3159317792358405,216642.567490777
1,S0001_C000172,2013,2014,5,6,2018,105833.92251476031,stable,0.04,1.368569050405274,144841.0308366909
1,S0001_C000172,2013,2014,6,7,2019,82315.27306703581,stable,0.04,1.4233118124214852,117160.30049901221
1,S0001_C000172,2013,2014,7,8,2020,70555.94834317354,stable,0.04,1.4802442849183446,104440.03930197658
1,S0001_C000172,2013,2014,8,9,2021,58796.62361931129,stable,0.04,1.5394540563150785,90514.70072837971
1,S0001_C000172,2013,2014,9,10,2022,70555.94834317354,stable,0.04,1.6010322185676817,112962.34650901788
1,S0001_C000172,2013,2014,10,11,2023,117593.24723862251,stable,0.04,1.665073507310389,195801.4006156309
1,S0001_C000173,2013,2017,1,5,2017,48299.23331990725,stable,0.04,1.3159317792358405,63558.49603839254
1,S0001_C000173,2013,2017,2,6,2018,241496.1665995363,stable,0.04,1.368569050405274,330504.17939964123
1,S0001_C000173,2013,2017,3,7,2019,229421.35826955945,stable,0.04,1.4233118124214852,326538.12924684555
1,S0001_C000173,2013,2017,4,8,2020,169047.3166196754,stable,0.04,1.4802442849183446,250231.3243070564
1,S0001_C000173,2013,2017,5,9,2021,108673.27496979131,stable,0.04,1.5394540563150785,167297.5139652891
1,S0001_C000173,2013,2017,6,10,2022,84523.6583098377,stable,0.04,1.6010322185676817,135325.10018525613
1,S0001_C000173,2013,2017,7,11,2023,72448.84997986088,stable,0.04,1.665073507310389,120632.66073657117
1,S0001_C000173,2013,2017,8,12,2024,60374.04164988407,stable,0.04,1.7316764476028046,104548.30597169502
1,S0001_C000173,2013,2017,9,13,2025,72448.84997986088,stable,0.04,1.8009435055069167,130476.28585267537
1,S0001_C000173,2013,2017,10,14,2026,120748.08329976816,stable,0.04,1.8729812457271935,226158.89547797068
1,S0001_C000174,2013,2013,1,1,2013,61354.237278961,stable,0.04,1.124864,69015.1727625612
1,S0001_C000174,2013,2013,2,2,2014,306771.18639480503,stable,0.04,1.1698585600000002,358878.89836531825
1,S0001_C000174,2013,2013,3,3,2015,291432.62707506475,stable,0.04,1.2166529024000003,354572.35158493445
1,S0001_C000174,2013,2013,4,4,2016,214739.8304763635,stable,0.04,1.2653190184960004,271714.3915303498
1,S0001_C000174,2013,2013,5,5,2017,138047.03387766224,stable,0.04,1.3159317792358405,181660.47890886242
1,S0001_C000174,2013,2013,6,6,2018,107369.91523818175,stable,0.04,1.368569050405274,146943.14293961317
1,S0001_C000174,2013,2013,7,7,2019,92031.35591844149,stable,0.04,1.4233118124214852,130989.31599188373
1,S0001_C000174,2013,2013,8,8,2020,76692.79659870126,stable,0.04,1.4802442849183446,113524.0738596326
1,S0001_C000174,2013,2013,9,9,2021,92031.35591844149,stable,0.04,1.5394540563150785,141678.04417682145
1,S0001_C000174,2013,2013,10,10,2022,153385.59319740254,stable,0.04,1.6010322185676817,245575.27657315732
1,S0001_C000175,2013,2013,1,1,2013,102276.88382910298,stable,0.04,1.124864,115047.5846515401
1,S0001_C000175,2013,2013,2,2,2014,511384.41914551496,stable,0.04,1.1698585600000002,598247.4401880087
1,S0001_C000175,2013,2013,3,3,2015,485815.1981882392,stable,0.04,1.2166529024000003,591068.4709057526
1,S0001_C000175,2013,2013,4,4,2016,357969.09340186045,stable,0.04,1.2653190184960004,452945.1019151451
1,S0001_C000175,2013,2013,5,5,2017,230122.9886154817,stable,0.04,1.3159317792358405,302826.1538518399
1,S0001_C000175,2013,2013,6,6,2018,178984.54670093022,stable,0.04,1.368569050405274,244952.71111571052
1,S0001_C000175,2013,2013,7,7,2019,153415.32574365448,stable,0.04,1.4233118124214852,218357.8453374334
1,S0001_C000175,2013,2013,8,8,2020,127846.10478637874,stable,0.04,1.4802442849183446,189243.46595910896
1,S0001_C000175,2013,2013,9,9,2021,153415.32574365448,stable,0.04,1.5394540563150785,236175.84551696797
1,S0001_C000175,2013,2013,10,10,2022,255692.20957275713,stable,0.04,1.6010322185676817,409371.46556274395
1,S0001_C000176,2013,2014,1,2,2014,43051.20307700002,stable,0.04,1.1698585600000002,50363.81843792682
1,S0001_C000176,2013,2014,2,3,2015,215256.0153850001,stable,0.04,1.2166529024000003,261891.8558772195
1,S0001_C000176,2013,2014,3,4,2016,204493.21461575007,stable,0.04,1.2653190184960004,258749.15360669282
1,S0001_C000176,2013,2014,4,5,2017,150679.21076950006,stable,0.04,1.3159317792358405,198283.56192176044
